title,rating,year,actors,runtime,url
Billy Elliot,7.7,2000,Jamie Bell;Julie Walters;Jean Heywood;Jamie Draven,110,https://www.imdb.com/title/tt0249462/
Guizi lai le,8.2,2000,Wen Jiang;Kenya Sawada;Hongbo Jiang;Teruyuki Kagawa,139,https://www.imdb.com/title/tt0245929/
Werckmeister harmóniák,8.2,2000,Ágnes Hranitzky;Lars Rudolph;Peter Fitz;Hanna Schygulla;János Derzsi,145,https://www.imdb.com/title/tt0249241/
Thirteen Days,7.3,2000,Kevin Costner;Bruce Greenwood;Shawn Driscoll;Drake Cook,145,https://www.imdb.com/title/tt0146309/
O Auto da Compadecida,8.6,2000,Matheus Nachtergaele;Selton Mello;Rogério Cardoso;Denise Fraga,104,https://www.imdb.com/title/tt0271383/
Gladiator,8.5,2000,Russell Crowe;Joaquin Phoenix;Connie Nielsen;Oliver Reed,155,https://www.imdb.com/title/tt0172495/
Sexy Beast,7.3,2000,Ray Winstone;Ben Kingsley;Ian McShane;Amanda Redman,89,https://www.imdb.com/title/tt0203119/
Dancer in the Dark,8.0,2000,Björk;Catherine Deneuve;David Morse;Peter Stormare,140,https://www.imdb.com/title/tt0168629/
Quills,7.3,2000,Geoffrey Rush;Kate Winslet;Joaquin Phoenix;Michael Caine,124,https://www.imdb.com/title/tt0180073/
Finding Forrester,7.3,2000,Sean Connery;Rob Brown;F. Murray Abraham;Anna Paquin,136,https://www.imdb.com/title/tt0181536/
Memento,8.4,2000,Guy Pearce;Carrie-Anne Moss;Joe Pantoliano;Mark Boone Junior,113,https://www.imdb.com/title/tt0209144/
Almost Famous,7.9,2000,Billy Crudup;Patrick Fugit;Kate Hudson;Frances McDormand,122,https://www.imdb.com/title/tt0181875/
Frequency,7.3,2000,Dennis Quaid;Jim Caviezel;Shawn Doyle;Elizabeth Mitchell,118,https://www.imdb.com/title/tt0186151/
Unbreakable,7.3,2000,Bruce Willis;Samuel L. Jackson;Robin Wright;Spencer Treat Clark,106,https://www.imdb.com/title/tt0217869/
Otesánek,7.3,2000,Veronika Zilková;Jan Hartl;Jaroslava Kretschmerová;Pavel Nový,132,https://www.imdb.com/title/tt0228687/
Dinner Rush,7.3,2000,Danny Aiello;Edoardo Ballerini;John Rothman;Frank Bongiorno,99,https://www.imdb.com/title/tt0229340/
Pane e tulipani,7.3,2000,Licia Maglietta;Bruno Ganz;Giuseppe Battiston;Antonio Catania,114,https://www.imdb.com/title/tt0237539/
El Bola,7.3,2000,Juan José Ballesta;Pablo Galán;Alberto Jiménez;Manuel Morón,88,https://www.imdb.com/title/tt0243794/
La comunidad,7.3,2000,Carmen Maura;Eduardo Antuña;María Asquerino;Jesús Bonilla,110,https://www.imdb.com/title/tt0255067/
Hey Ram,7.9,2000,Kamal Haasan;Shah Rukh Khan;Rani Mukerji;Hema Malini,186,https://www.imdb.com/title/tt0222012/
Nueve reinas,7.9,2000,Ricardo Darín;Gastón Pauls;Graciela Tenenbaum;María Mercedes Villagra,114,https://www.imdb.com/title/tt0247586/
Hera Pheri,8.2,2000,Akshay Kumar;Sunil Shetty;Paresh Rawal;Tabu,156,https://www.imdb.com/title/tt0242519/
George Washington,7.3,2000,Candace Evanofski;Donald Holden;Damian Jewan Lee;Curtis Cotton III,89,https://www.imdb.com/title/tt0262432/
Zamani barayé masti asbha,7.7,2000,Ayoub Ahmadi;Rojin Younessi;Amaneh Ekhtiar-dini;Madi Ekhtiar-dini,80,https://www.imdb.com/title/tt0259072/
Cast Away,7.8,2000,Tom Hanks;Helen Hunt;Paul Sanchez;Lari White,143,https://www.imdb.com/title/tt0162222/
Bicho de Sete Cabeças,7.7,2000,Rodrigo Santoro;Othon Bastos;Cássia Kis;Dani Nefussi,74,https://www.imdb.com/title/tt0263124/
Chlopaki nie placza,7.6,2000,Maciej Stuhr;Cezary Pazura;Michal Milowicz;Miroslaw Zbrojewicz,90,https://www.imdb.com/title/tt0238119/
Der Krieger und die Kaiserin,7.5,2000,Franka Potente;Benno Fürmann;Joachim Król;Lars Rudolph,135,https://www.imdb.com/title/tt0203632/
Batoru rowaiaru,7.6,2000,Tatsuya Fujiwara;Aki Maeda;Tarô Yamamoto;Takeshi Kitano,114,https://www.imdb.com/title/tt0266308/
Traffic,7.6,2000,Michael Douglas;Benicio Del Toro;Catherine Zeta-Jones;Jacob Vargas,147,https://www.imdb.com/title/tt0181865/
Siworae,7.5,2000,Jung-jae Lee;Jun Ji-hyun;Mu-saeng Kim;Seung-yeon Jo,105,https://www.imdb.com/title/tt0282599/
You Can Count on Me,7.5,2000,Laura Linney;Matthew Broderick;Amy Ryan;Michael Countryman,111,https://www.imdb.com/title/tt0203230/
I cento passi,7.6,2000,Luigi Lo Cascio;Luigi Maria Burruano;Lucia Sardo;Paolo Briguglia,114,https://www.imdb.com/title/tt0238891/
American Psycho,7.6,2000,Christian Bale;Justin Theroux;Josh Lucas;Bill Sage,101,https://www.imdb.com/title/tt0144084/
Tillsammans,7.4,2000,Lisa Lindgren;Michael Nyqvist;Emma Samuelsson;Sam Kessel,106,https://www.imdb.com/title/tt0203166/
Sånger från andra våningen,7.6,2000,Lars Nordh;Stefan Larsson;Bengt C.W. Carlsson;Torbjörn Fahlström,98,https://www.imdb.com/title/tt0120263/
Dayereh,7.4,2000,Maryiam Palvin Almani;Nargess Mamizadeh;Mojgan Faramarzi;Elham Saboktakin,90,https://www.imdb.com/title/tt0255094/
X-Men,7.4,2000,Patrick Stewart;Hugh Jackman;Ian McKellen;Famke Janssen,104,https://www.imdb.com/title/tt0120903/
Malèna,7.5,2000,Monica Bellucci;Giuseppe Sulfaro;Luciano Federico;Matilde Piana,108,https://www.imdb.com/title/tt0213847/
Keizer Kuzco,7.4,2000,David Spade;John Goodman;Eartha Kitt;Patrick Warburton,78,https://www.imdb.com/title/tt0120917/
Best in Show,7.5,2000,Fred Willard;Eugene Levy;Catherine O'Hara;Jennifer Coolidge,90,https://www.imdb.com/title/tt0218839/
Erin Brockovich,7.4,2000,Julia Roberts;Albert Finney;David Brisbin;Dawn Didawick,131,https://www.imdb.com/title/tt0195685/
Cowboy Bebop: Tengoku no tobira,7.9,2001,Tensai Okamura;Hiroyuki Okiura;Yoshiyuki Takei;Beau Billingslea;Melissa Fahn;Nicholas Guest;Kôichi Yamadera,115,https://www.imdb.com/title/tt0275277/
Spirited Away,8.6,2001,Daveigh Chase;Suzanne Pleshette;Miyu Irino;Rumi Hiiragi,125,https://www.imdb.com/title/tt0245429/
The Others,7.6,2001,Nicole Kidman;Christopher Eccleston;Fionnula Flanagan;Alakina Mann,101,https://www.imdb.com/title/tt0230600/
Blow,7.6,2001,Johnny Depp;Penélope Cruz;Franka Potente;Rachel Griffiths,124,https://www.imdb.com/title/tt0221027/
La stanza del figlio,7.3,2001,Nanni Moretti;Laura Morante;Jasmine Trinca;Giuseppe Sanfelice,99,https://www.imdb.com/title/tt0208990/
Enemy at the Gates,7.6,2001,Jude Law;Ed Harris;Joseph Fiennes;Rachel Weisz,131,https://www.imdb.com/title/tt0215750/
Donnie Darko,8.0,2001,Jake Gyllenhaal;Jena Malone;Mary McDonnell;Holmes Osborne,113,https://www.imdb.com/title/tt0246578/
No Man's Land,7.9,2001,Branko Djuric;Rene Bitorajac;Filip Sovagovic;Georges Siatidis,98,https://www.imdb.com/title/tt0283509/
Munje!,7.9,2001,Boris Milivojevic;Sergej Trifunovic;Maja Mandzuka;Milica Vujovic,90,https://www.imdb.com/title/tt0279248/
Vizontele,8.0,2001,Ömer Faruk Sorak;Yilmaz Erdogan;Demet Akbag;Altan Erkekli;Cem Yilmaz,110,https://www.imdb.com/title/tt0270053/
Yeopgijeogin geunyeo,8.0,2001,Tae-Hyun Cha;Jun Ji-hyun;In-mun Kim;Song Wok-suk,137,https://www.imdb.com/title/tt0293715/
Shrek,7.9,2001,Vicky Jenson;Mike Myers;Eddie Murphy;Cameron Diaz;John Lithgow,90,https://www.imdb.com/title/tt0126029/
Mulholland Drive,7.9,2001,Naomi Watts;Laura Harring;Justin Theroux;Jeanne Bates,147,https://www.imdb.com/title/tt0166924/
Moulin Rouge!,7.6,2001,Nicole Kidman;Ewan McGregor;John Leguizamo;Jim Broadbent,127,https://www.imdb.com/title/tt0203009/
Harry Potter en de steen der wijzen,7.6,2001,Daniel Radcliffe;Rupert Grint;Richard Harris;Maggie Smith,152,https://www.imdb.com/title/tt0241527/
I Am Sam,7.6,2001,Sean Penn;Michelle Pfeiffer;Dakota Fanning;Dianne Wiest,132,https://www.imdb.com/title/tt0277027/
So weit die Füße tragen,7.4,2001,Bernhard Bettermann;Iris Böhm;Anatoliy Kotenyov;Michael Mendl,158,https://www.imdb.com/title/tt0277327/
El hijo de la novia,7.8,2001,Ricardo Darín;Héctor Alterio;Norma Aleandro;Eduardo Blanco,123,https://www.imdb.com/title/tt0292542/
Nayak: The Real Hero,7.8,2001,Anil Kapoor;Rani Mukerji;Amrish Puri;Johnny Lever,187,https://www.imdb.com/title/tt0291376/
Waking Life,7.8,2001,Ethan Hawke;Trevor Jack Brooks;Lorelei Linklater;Wiley Wiggins,99,https://www.imdb.com/title/tt0243017/
Baran,7.8,2001,Hossein Abedini;Zahra Bahrami;Mohammad Amir Naji;Hossein Mahjoub,94,https://www.imdb.com/title/tt0233841/
Le fabuleux destin d'Amélie Poulain,8.3,2001,Audrey Tautou;Mathieu Kassovitz;Rufus;Lorella Cravotta,122,https://www.imdb.com/title/tt0211915/
In the Bedroom,7.4,2001,Tom Wilkinson;Sissy Spacek;Nick Stahl;Marisa Tomei,131,https://www.imdb.com/title/tt0247425/
Kabhi Khushi Kabhie Gham...,7.4,2001,Shah Rukh Khan;Kajol;Amitabh Bachchan;Hrithik Roshan,210,https://www.imdb.com/title/tt0248126/
El espinazo del diablo,7.4,2001,Marisa Paredes;Eduardo Noriega;Federico Luppi;Fernando Tielve,106,https://www.imdb.com/title/tt0256009/
The Lord of the Rings: The Fellowship of the Ring,8.8,2001,Elijah Wood;Ian McKellen;Orlando Bloom;Sean Bean,178,https://www.imdb.com/title/tt0120737/
Rehnaa Hai Terre Dil Mein,7.6,2001,Madhavan;Saif Ali Khan;Dia Mirza;Vrajesh Hirjee,160,https://www.imdb.com/title/tt0299108/
Monsoon Wedding,7.4,2001,Naseeruddin Shah;Lillete Dubey;Shefali Shah;Vijay Raaz,114,https://www.imdb.com/title/tt0265343/
Abril Despedaçado,7.6,2001,José Dumont;Rodrigo Santoro;Rita Assemany;Luiz Carlos Vasconcelos,105,https://www.imdb.com/title/tt0291003/
Ghost World,7.3,2001,Steve Buscemi;Thora Birch;Scarlett Johansson;Brad Renfro,111,https://www.imdb.com/title/tt0162346/
K-PAX,7.4,2001,Kevin Spacey;Jeff Bridges;Mary McCormack;Alfre Woodard,120,https://www.imdb.com/title/tt0272152/
Failan,7.6,2001,Choi Min-sik;Cecilia Cheung;Dae-Hoon Jeong;Hyeong-jin Kong,115,https://www.imdb.com/title/tt0289181/
A Beautiful Mind,8.2,2001,Russell Crowe;Ed Harris;Jennifer Connelly;Christopher Plummer,135,https://www.imdb.com/title/tt0268978/
Yazgi,7.6,2001,Serdar Orçin;Zeynep Tokus;Engin Günaydin;Demir Karahan,119,https://www.imdb.com/title/tt0287803/
Sennen joyû,7.9,2001,Miyoko Shôji;Shôzô Îzuka;Mami Koyama;Fumiko Orikasa,87,https://www.imdb.com/title/tt0291350/
The Royal Tenenbaums,7.6,2001,Gene Hackman;Gwyneth Paltrow;Anjelica Huston;Ben Stiller,110,https://www.imdb.com/title/tt0265666/
Y tu mamá también,7.6,2001,Maribel Verdú;Gael García Bernal;Daniel Giménez Cacho;Ana López Mercado,106,https://www.imdb.com/title/tt0245574/
Black Hawk Down,7.7,2001,Josh Hartnett;Ewan McGregor;Tom Sizemore;Eric Bana,144,https://www.imdb.com/title/tt0265086/
Ocean's Eleven,7.7,2001,George Clooney;Brad Pitt;Julia Roberts;Matt Damon,116,https://www.imdb.com/title/tt0240772/
Shaolin Soccer,7.3,2001,Stephen Chow;Wei Zhao;Yat-Fei Wong;Man-Tat Ng,113,https://www.imdb.com/title/tt0286112/
Samsara,7.7,2001,Shawn Ku;Christy Chung;Neelesha Barthel;Lhakpa Tsering,145,https://www.imdb.com/title/tt0196069/
Hedwig and the Angry Inch,7.7,2001,John Cameron Mitchell;Miriam Shor;Stephen Trask;Theodore Liscinski,95,https://www.imdb.com/title/tt0248845/
Riri Shushu no subete,7.5,2001,Hayato Ichihara;Shûgo Oshinari;Ayumi Itô;Takao Osawa,146,https://www.imdb.com/title/tt0297721/
Das Experiment,7.7,2001,Moritz Bleibtreu;Christian Berkel;Oliver Stokowski;Wotan Wilke Möhring,120,https://www.imdb.com/title/tt0250258/
Training Day,7.7,2001,Denzel Washington;Ethan Hawke;Scott Glenn;Tom Berenger,122,https://www.imdb.com/title/tt0139654/
Der Tunnel,7.7,2001,Heino Ferch;Nicolette Krebitz;Sebastian Koch;Alexandra Maria Lara,150,https://www.imdb.com/title/tt0251447/
Atanarjuat,7.5,2001,Natar Ungalaaq;Sylvia Ivalu;Peter-Henry Arnatsiaq;Lucy Tulugarjuk,172,https://www.imdb.com/title/tt0285441/
Elling,7.5,2001,Per Christian Ellefsen;Sven Nordin;Marit Pia Jacobsen;Jørgen Langhelle,89,https://www.imdb.com/title/tt0279064/
Üvegtigris,7.7,2001,Péter Rudolf;Péter Rudolf;Gábor Reviczky;Imre Csuja;Sándor Gáspár,100,https://www.imdb.com/title/tt0257290/
Lagaan: Once Upon a Time in India,8.1,2001,Aamir Khan;Raghuvir Yadav;Gracy Singh;Rachel Shelley,224,https://www.imdb.com/title/tt0169102/
"Monsters, Inc.",8.1,2001,David Silverman;Lee Unkrich;Billy Crystal;John Goodman;Mary Gibbs;Steve Buscemi,92,https://www.imdb.com/title/tt0198781/
Dil Chahta Hai,8.1,2001,Aamir Khan;Saif Ali Khan;Akshaye Khanna;Preity Zinta,183,https://www.imdb.com/title/tt0292490/
Le fate ignoranti,7.3,2001,Margherita Buy;Stefano Accorsi;Serra Yilmaz;Gabriel Garko,106,https://www.imdb.com/title/tt0274497/
Lammbock,7.3,2001,Lucas Gregorowicz;Moritz Bleibtreu;Marie Zielcke;Julian Weigend,93,https://www.imdb.com/title/tt0258760/
Africa I Love You,7.5,2001,Juliane Köhler;Merab Ninidze;Matthias Habich;Sidede Onyulo,141,https://www.imdb.com/title/tt0161860/
The Man Who Wasn't There,7.5,2001,Billy Bob Thornton;Frances McDormand;Michael Badalucco;James Gandolfini,116,https://www.imdb.com/title/tt0243133/
Sur mes lèvres,7.3,2001,Vincent Cassel;Emmanuelle Devos;Olivier Gourmet;Olivier Perrier,115,https://www.imdb.com/title/tt0274117/
Lantana,7.3,2001,Anthony LaPaglia;Geoffrey Rush;Rachael Blake;Kerry Armstrong,121,https://www.imdb.com/title/tt0259393/
Love/Life as a House,7.5,2001,Hayden Christensen;Kevin Kline;Kristin Scott Thomas;Jena Malone,125,https://www.imdb.com/title/tt0264796/
La pianiste,7.5,2001,Isabelle Huppert;Annie Girardot;Benoît Magimel;Susanne Lothar,131,https://www.imdb.com/title/tt0254686/
Gangs of New York,7.5,2002,Leonardo DiCaprio;Cameron Diaz;Daniel Day-Lewis;Jim Broadbent,167,https://www.imdb.com/title/tt0217505/
Lilja 4-ever,7.8,2002,Oksana Akinshina;Artyom Bogucharskiy;Pavel Ponomaryov;Lyubov Agapova,109,https://www.imdb.com/title/tt0300140/
Kukushka,7.8,2002,Anni-Kristiina Juuso;Ville Haapasalo;Viktor Bychkov;Mikhail Korobochkin,99,https://www.imdb.com/title/tt0308476/
All or Nothing,7.5,2002,Timothy Spall;Lesley Manville;Ruth Sheen;Alison Garland,128,https://www.imdb.com/title/tt0286261/
Jibeuro,7.8,2002,Yoo Seung-ho;Eul-boon Kim;Hyo-hee Dong;Kyung-hyun Min,80,https://www.imdb.com/title/tt0312841/
Frida,7.4,2002,Salma Hayek;Alfred Molina;Geoffrey Rush;Mía Maestro,123,https://www.imdb.com/title/tt0120679/
Interstate 60: Episodes of the Road,7.7,2002,James Marsden;Gary Oldman;Kurt Russell;Matthew Edison,116,https://www.imdb.com/title/tt0165832/
Hero,7.9,2002,Jet Li;Tony Chiu-Wai Leung;Maggie Cheung;Ziyi Zhang,120,https://www.imdb.com/title/tt0299977/
Whale Rider,7.5,2002,Keisha Castle-Hughes;Rawiri Paratene;Vicky Haughton;Cliff Curtis,101,https://www.imdb.com/title/tt0298228/
Bloody Sunday,7.6,2002,James Nesbitt;Tim Pigott-Smith;Nicholas Farrell;Allan Gildea,107,https://www.imdb.com/title/tt0280491/
Elsker dig for evigt,7.5,2002,Sonja Richter;Nikolaj Lie Kaas;Mads Mikkelsen;Paprika Steen,113,https://www.imdb.com/title/tt0315543/
Spider-Man,7.3,2002,Tobey Maguire;Kirsten Dunst;Willem Dafoe;James Franco,121,https://www.imdb.com/title/tt0145487/
The Lord of the Rings: The Two Towers,8.7,2002,Elijah Wood;Ian McKellen;Viggo Mortensen;Orlando Bloom,179,https://www.imdb.com/title/tt0167261/
Antwone Fisher,7.3,2002,Denzel Washington;Derek Luke;Joy Bryant;Malcolm David Kelley,120,https://www.imdb.com/title/tt0168786/
28 Days Later...,7.6,2002,Cillian Murphy;Naomie Harris;Christopher Eccleston;Alex Palmer,113,https://www.imdb.com/title/tt0289043/
Bang Bang You're Dead,7.8,2002,Tom Cavanagh;Ben Foster;Randy Harrison;Janel Moloney,93,https://www.imdb.com/title/tt0288439/
Tasogare Seibei,8.1,2002,Hiroyuki Sanada;Rie Miyazawa;Nenji Kobayashi;Ren Ôsugi,129,https://www.imdb.com/title/tt0351817/
Dzien swira,8.1,2002,Marek Kondrat;Janina Traczykówna;Andrzej Grabowski;Michal Koterski,93,https://www.imdb.com/title/tt0330243/
The Legend of Bhagat Singh,8.1,2002,Ajay Devgn;Sushant Singh;D. Santosh;Akhilendra Mishra,155,https://www.imdb.com/title/tt0319736/
Oasiseu,7.9,2002,Sol Kyung-gu;Moon So-ri;Ahn Nae-sang;Seung-wan Ryoo,133,https://www.imdb.com/title/tt0320193/
Uzak,7.6,2002,Muzaffer Özdemir;Mehmet Emin Toprak;Zuhal Gencer;Nazan Kesal,110,https://www.imdb.com/title/tt0346094/
Equilibrium,7.4,2002,Christian Bale;Sean Bean;Emily Watson;Taye Diggs,107,https://www.imdb.com/title/tt0238380/
Catch Me If You Can,8.1,2002,Leonardo DiCaprio;Tom Hanks;Christopher Walken;Martin Sheen,141,https://www.imdb.com/title/tt0264464/
Le fils,7.6,2002,Luc Dardenne;Olivier Gourmet;Morgan Marinne;Isabella Soupart;Nassim Hassaïni,99,https://www.imdb.com/title/tt0291172/
Ice Age,7.5,2002,Carlos Saldanha;Denis Leary;John Leguizamo;Ray Romano;Goran Visnjic,81,https://www.imdb.com/title/tt0268380/
Rabbit-Proof Fence,7.4,2002,Everlyn Sampi;Tianna Sansbury;Kenneth Branagh;Laura Monaghan,94,https://www.imdb.com/title/tt0252444/
Devdas,7.6,2002,Shah Rukh Khan;Aishwarya Rai Bachchan;Madhuri Dixit;Jackie Shroff,185,https://www.imdb.com/title/tt0238936/
Los lunes al sol,7.6,2002,Javier Bardem;Luis Tosar;José Ángel Egido;Nieve de Medina,113,https://www.imdb.com/title/tt0319769/
The Hours,7.5,2002,Meryl Streep;Nicole Kidman;Julianne Moore;Stephen Dillane,110,https://www.imdb.com/title/tt0274558/
Boksuneun naui geot,7.6,2002,Kang-ho Song;Shin Ha-kyun;Bae Doona;Ji-Eun Lim,129,https://www.imdb.com/title/tt0310775/
25th Hour,7.6,2002,Edward Norton;Barry Pepper;Philip Seymour Hoffman;Rosario Dawson,135,https://www.imdb.com/title/tt0307901/
Dolls,7.6,2002,Miho Kanno;Hidetoshi Nishijima;Tatsuya Mihashi;Kyoko Fukada,114,https://www.imdb.com/title/tt0330229/
Cidade de Deus,8.6,2002,Kátia Lund;Alexandre Rodrigues;Leandro Firmino;Matheus Nachtergaele;Phellipe Haagensen,130,https://www.imdb.com/title/tt0317248/
Dah,7.4,2002,Mania Akbari;Amin Maher;Kamran Adl;Roya Akbari,89,https://www.imdb.com/title/tt0301978/
Mou gaan dou,8.0,2002,Alan Mak;Andy Lau;Tony Chiu-Wai Leung;Anthony Chau-Sang Wong;Eric Tsang,101,https://www.imdb.com/title/tt0338564/
Aankhen,7.4,2002,Amitabh Bachchan;Akshay Kumar;Sushmita Sen;Arjun Rampal,165,https://www.imdb.com/title/tt0306434/
Russkiy kovcheg,7.4,2002,Sergey Dreyden;Mariya Kuznetsova;Leonid Mozgovoy;Mikhail Piotrovsky,99,https://www.imdb.com/title/tt0318034/
Lilo & Stitch,7.3,2002,Chris Sanders;Daveigh Chase;Chris Sanders;Tia Carrere;David Ogden Stiers,85,https://www.imdb.com/title/tt0275847/
A Walk to Remember,7.3,2002,Mandy Moore;Shane West;Peter Coyote;Daryl Hannah,101,https://www.imdb.com/title/tt0281358/
L'auberge espagnole,7.3,2002,Romain Duris;Judith Godrèche;Kelly Reilly;Audrey Tautou,122,https://www.imdb.com/title/tt0283900/
Far from Heaven,7.4,2002,Julianne Moore;Dennis Quaid;Dennis Haysbert;Patricia Clarkson,107,https://www.imdb.com/title/tt0297884/
De Tweeling,7.4,2002,Ellen Vogel;Gudrun Okras;Thekla Reuten;Nadja Uhl,137,https://www.imdb.com/title/tt0322674/
Harry Potter en de geheime kamer,7.4,2002,Daniel Radcliffe;Rupert Grint;Emma Watson;Richard Harris,161,https://www.imdb.com/title/tt0295297/
Dirty Pretty Things,7.3,2002,Chiwetel Ejiofor;Audrey Tautou;Sophie Okonedo;Kriss Dosanjh,97,https://www.imdb.com/title/tt0301199/
Solino,7.4,2002,Barnaby Metschurat;Moritz Bleibtreu;Christian Tasche;Tiziana Lodato,124,https://www.imdb.com/title/tt0292242/
Minority Report,7.6,2002,Tom Cruise;Colin Farrell;Samantha Morton;Max von Sydow,145,https://www.imdb.com/title/tt0181689/
Road to Perdition,7.7,2002,Tom Hanks;Tyler Hoechlin;Rob Maxey;Liam Aiken,117,https://www.imdb.com/title/tt0257044/
Historias mínimas,7.4,2002,Javier Lombardo;Antonio Benedicti;Javiera Bravo;Mariela Díaz,92,https://www.imdb.com/title/tt0291988/
Mrtav 'ladan,8.4,2002,Nikola Djuricko;Sonja Kolacaric;Tara Manic;Srdjan 'Zika' Todorovic,90,https://www.imdb.com/title/tt0301634/
Irréversible,7.4,2002,Monica Bellucci;Vincent Cassel;Albert Dupontel;Jo Prestia,97,https://www.imdb.com/title/tt0290673/
24 Hour Party People,7.3,2002,Steve Coogan;Lennie James;John Thomson;Paul Popplewell,117,https://www.imdb.com/title/tt0274309/
The Count of Monte Cristo,7.7,2002,Jim Caviezel;Guy Pearce;Christopher Adamson;JB Blanc,131,https://www.imdb.com/title/tt0245844/
Adaptation.,7.7,2002,Nicolas Cage;Meryl Streep;Chris Cooper;Tilda Swinton,115,https://www.imdb.com/title/tt0268126/
In America,7.7,2002,Paddy Considine;Samantha Morton;Djimon Hounsou;Sarah Bolger,105,https://www.imdb.com/title/tt0298845/
Mies vailla menneisyyttä,7.7,2002,Markku Peltola;Kati Outinen;Annikki Tähti;Juhani Niemelä,97,https://www.imdb.com/title/tt0311519/
The Magdalene Sisters,7.7,2002,Eileen Walsh;Dorothy Duffy;Nora-Jane Noone;Anne-Marie Duff,114,https://www.imdb.com/title/tt0318411/
Company,7.9,2002,Ajay Devgn;Mohanlal;Manisha Koirala;Seema Biswas,142,https://www.imdb.com/title/tt0296574/
The Bourne Identity,7.9,2002,Franka Potente;Matt Damon;Chris Cooper;Clive Owen,119,https://www.imdb.com/title/tt0258463/
Sweet Sixteen,7.4,2002,Martin Compston;Michelle Coulter;Annmarie Fulton;William Ruane,106,https://www.imdb.com/title/tt0313670/
Filantropica,8.5,2002,Mircea Diaconu;Gheorghe Dinica;Mara Nicolescu;Viorica Voda,110,https://www.imdb.com/title/tt0314067/
The Pianist,8.5,2002,Adrien Brody;Thomas Kretschmann;Frank Finlay;Emilia Fox,150,https://www.imdb.com/title/tt0253474/
Hable con ella,7.9,2002,Rosario Flores;Javier Cámara;Darío Grandinetti;Leonor Watling,112,https://www.imdb.com/title/tt0287467/
Punch-Drunk Love,7.3,2002,Adam Sandler;Emily Watson;Philip Seymour Hoffman;Jason Andrews,95,https://www.imdb.com/title/tt0272338/
Kannathil Muthamittal,8.4,2002,Madhavan;Simran;Prakash Raj;Nandita Das,136,https://www.imdb.com/title/tt0312859/
Baghban,7.4,2003,Amitabh Bachchan;Hema Malini;Salman Khan;Mahima Chaudhry,181,https://www.imdb.com/title/tt0337578/
The Lord of the Rings: The Return of the King,8.9,2003,Elijah Wood;Viggo Mortensen;Ian McKellen;Orlando Bloom,201,https://www.imdb.com/title/tt0167260/
Open Range,7.4,2003,Kevin Costner;Robert Duvall;Diego Luna;Abraham Benrubi,139,https://www.imdb.com/title/tt0316356/
Reconstruction,7.4,2003,Nikolaj Lie Kaas;Maria Bonnevie;Krister Henriksson;Klaus Mulbjerg,92,https://www.imdb.com/title/tt0366943/
